groupid;url;name;review_id;sentence_id;text;label;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;434;3;Osobno sam stava da je doktorica profesionalno saslušala moj problem, utvrdila o čemu se radi, te savjetovala u smjeru koji je najbolji za mene kao pacijenta.;positive;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;434;4;SAVJET: Prije odlaska doktoru trebate razmisliti zbog čega idete na pregled, je li to radi liječenja ili zbog ćaskanja s doktoricom?;neutral;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;435;1;Nikad u životu nisam srela tako neljubaznu,neprofesionalnu,bezobraznu,netaktičnu,nesusretljivu doktoricu,a sestra koja s njom radi je još gora.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;435;2;To se neda riječima opisati.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;435;3;Sestra me uvjerava da nismo bili na pregledu,a ja znam da smo bili.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;435;4;Uvjerava me da imam povijest bolesti,a nemam je ni ja ni moja doktorica opće prakse.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;435;5;Onda se na kraju zainatila i rekla da mi neda termin nego da idem u Klaićevu s djetetom.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;435;6;Užas!;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;435;7;Nakon ovog teksta slijedi prijava protiv obje;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;438;1;Bio na pregledu kod dr Marinović.;neutral;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;438;2;Ostao sam zatečen.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;438;3;Zaista je žalosno da Hzzo ne reagira, jer ne vjerujem da nitko za ovu doktoricu nije poslao predstavku.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;438;4;Komunikacija toliko loša da se to riječima ne može opisati.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;438;5;Također dijagnoza potpuno promašena.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;439;1;Doktorica je zla i nesretna žena koja ponizava druge ljude jer eto misli da o njoj ovisimo.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;439;2;Da je mene ponizila, još bi podnijela, ali je krenula ponižavati moje dijete na tako grub način da to još nikad nisam doživjela.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;439;3;I to samo zato jer je zaplakala, a nije zaplakala radi boli već straha od nje.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;439;4;Nikom je ne bi preporučila.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;439;5;Rekla sam joj da je uzasna osoba i da neće ponižavati moje dijete i da ne zna komunicirati s ljudima.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;439;6;I odvela dijete.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;439;7;Nju bi netko trebao prijaviti ljecnickoj komori za kršenje profesionalne etike.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;439;8;Nemojte joj voditi djecu.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;439;9;Bolje da imaju ožiljke na tijelu nego na duši.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;441;1;Nikada u zivotu nisam srela ovakvu kolicinu bahatosti, arogancije i samodopadnosti kao kod ove lijecnice!;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;441;2;U pitanje dovodim i njenu strucnost, s obzirom da za svaku dijagnozu kao okidac navodi stres, pa ako i kazete da nije, ne prihvaca odgovor.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;441;3;Zao mi je sto nisam ranije citala komentare i sto sam proces lijecenja na D1 uputnicu zapocela u ovoj ordinaciji.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;441;4;Sasvim je jasno zasto sam termin cekala samo 2 dana.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;441;5;Sestra je ok, prema meni bila, ali tako neugodna prema starijem gospodinu da sam se zgrozila, stoga za sve kategorije ide najniza ocjena.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;441;6;Izbjegavati u sirokom luku!;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;442;1;Doktorica nema nimalo takta, pristojnosti niti zelje da bi na strucan i korektan nacin komunicirala s pacijentom.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;442;2;Cak je i lijecnicka etika u pitanju kad se radi o njenom odnosu s pacijentom.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;442;3;Grozota.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;443;1;Unatoč gomili negativnih komentara ovdje, odlučila sam ovoj doktorici pružiti šansu misleći kako ljudi znaju biti nervozni i uvredljivi kad su bolesni.;neutral;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;443;2;Nažalost, uvjerila sam se da su svi ti negativni komentari itekako točni.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;443;3;Doktorica je bahata, bezobrazna i razgovara se s vama kao da se malo dijete.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;443;4;Ni sestra ne zaostaje za njom.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;443;5;Nije vam spremna ništa objasniti niti vas umiriti nego samo trebate slijepo slijediti njene upute.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;443;6;Tako se sa mnom nisu razgovarale valjda ni tete u vrtiću dok sam kao dijete nešto krivo napravila.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;443;7;Nije čudo da se odmah dolazi na red jer vjerujem da joj svaki drugi pacijent dođe jednom ili dvaput i nikad više.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;443;8;Ja sam joj došla s problemom akni za koji mi je dala neku kremu.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;443;9;Nakon jedne kontrole drugu sam propustila što zbog posla, što zbog potresa i jednostavno pretrpanog rasporeda.;neutral;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;443;10;U međuvremenu sam kremu prestala koristiti jer me jako smetala i pekla.;neutral;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;443;11;To je svakako bila moja greška, ali njen stav i način ponašanja je apsolutno neprihvatljiv.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;443;12;Poštovana doktorice (ako ovo uopće čitate, a sumnjam da je tako jer vidim da takvi komentari sežu godine i godine unatrag), vi ste zdravstveni radnik, ljudi k vama ne dolaze da im držite predavanja i govorite im da su glupi nego da im pomognete, i ne samo stručnim savjetom nego i pristupom i suosjećanjem.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;443;13;Meni ste rekli da su moje akne od stresa.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;443;14;Hvala vam onda što ste svojim ponašanjem doprinjeli tome da se moje stanje još pogorša!;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;443;15;Vaša me ordinacija sigurno više nikad neće vidjeti!;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;445;1;Znači, mogu samo ocijeniti pokušaj naručivanja kod dotične doktorice.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;445;2;Toliko arogancije i bahatosti u ni 5min razgovora nisam čuo u zadnjih 10g.života.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;445;3;Da li je stručna, drago mi je da neću saznati jer taj stav razboljeva.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;445;4;Vidim da ima i pozitivnih komentara, to je valjda nakon što prođete proces inicijacije vrijeđanjem i omalovažavanjem.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;445;5;Al kad razmislim, nije si loše složila priču.;sarcasm;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;445;6;Naravno da se lako dođe do pregleda kad si je svojim stavom osigurala malo posla i laganini rad, pretpostavljam.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;445;7;Užas.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;446;1;Doktorica s pacijentima razgovara kao da su maloumni idioti.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;446;2;Ne pokazuje ni mrvu suosjećanja ni empatije.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;446;3;Postavlja pitanja, ali na njih ne želi čuti odgovore.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;446;4;Uvjerena je da zna sve o pacijentovom životu na temelju toga što joj je došao u ordinaciju i onda tako postavlja dijagnoze: napamet.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;446;5;Preporučujem svima da ne gube vrijeme kod ove doktorice.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;447;1;Kad pomislis da zdravstvo u HR moze gore, onda stignes kod dr. Marinovic-Remetic.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;447;2;Sestra je na pocetku ljubazna, brzo dodes na red (vjerojatno jer nitko ne zeli ici kod nje).;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;447;3;Prilikom cekanja u cekaoni, sestra se dere na gospodina starije zivotne dobi, kao da je dijete u vrticu, bez imalo empatije.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;447;4;Stariji ljudi znaju biti teski, ali nismo stoka, zar ne?;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;447;5;Doktorica je olicenje bahatosti i arogancije.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;447;6;Zanima me procita li ikada ove komentare, i zapita li se radi li nesto krivo?;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;447;7;Ima li srama?;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;447;8;Shvaca li tko ju placa i od koga zivi?;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;447;9;Od poreznih obveznika.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;447;10;Ne dopusta ti da postavis pitanje, das misljenje i sl., vec te ''tjera'' iz ambulante.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;447;11;Sve sto ona kaze, to je tocno i nema drugog.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;447;12;Ne umanjem znanje ove doktorice, no valjda pacijent smije postaviti pitnje?;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;447;13;Cini se da ne.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;447;14;Gleda li ikada HZZO ove komentare?;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;449;1;Sto se tice medicinske sestre zaista je divna, topla osoba.;positive;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;449;2;no doktorica, pa ona je hodajuci kompleks.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;449;3;Nista gore nego kad osoba sebi da za pravo vas ponizavati samo zato sto ste kod njega dosli po odredjenu pomoc.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;449;4;Iskrivljuje vlastite rijeci, ne znam sto zeli postici svojim deranjem ali zapravo svojim deranjem ispadne isfrustrirana zena.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;451;1;Uzalud joj strucnost i sve znanje svijeta kad je bahata i bezobrazna.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;451;2;I usput ako je stres okidac za sve dermatoloske probleme onda je njeno zvanje totalno nepotrebno.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;451;3;A ona skoro sve pripisuje stresu.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;451;4;A i to sto se brzo dode na red je vjerovatno pokazatelj koliko pacijenata ima.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;452;1;Doktorica je odlična!;positive;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;452;2;Stručna, konkretna i jasna!;positive;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;452;3;Za sve pohvale i preporuke!;positive;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;452;4;Definitivno ju ne bih nikad mijenjala.;positive;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;455;1;Doktorica radi svoj posao korektno, brzo.;positive;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;455;2;Dobra dijagnostičarka.;positive;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;455;3;Kod nje bila skoro cijela obitelj.;positive;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;455;4;Svi zadovoljni.;positive;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;457;1;Doktorica je liječila moju kćer.;neutral;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;457;2;Prema njoj je bila korektna, prema meni izrazito bahata i uvredljiva, pred djetetom je negativno komentirala moje roditeljske sposobnosti i mene kao čovjeka.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;457;3;Odlučila sam joj sasuti u lice sve što je u meni kuhalo, posljednji dan, nakon tretmana.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;457;4;rekla sam maloj da odmah nakon tretmana izađe i upozorila je što slijedi.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;457;5;Na sveopće čuđenje, doktorica je bila oličenje dobrote i vedrine i umalo mi uručila plaketu za najbolju majku na svijetu !;positive;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;457;6;Komentirajući njeno ponašanje, naišla sam na ljude koji je poznaju i profesionalno i privatno i saznala da je oduvijek takva.;neutral;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;457;7;Sad, kad znam što mogu očekivati, ne uzrujava me.;neutral;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;457;8;"Čak sam je preporučila prijateljici za dijete (uz upozorenje), poslala svoje drugo dijete kod nje ( i njega je ""izbacila iz cipela"") i upravo opet naručujem kćer.";positive;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;457;9;Ne čeka se dugo, a doktorica zna svoj posao.;positive;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;457;10;Mogli smo i gore proći.;neutral;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;458;1;Mislim da su negativni komentari bezveze.;positive;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;458;2;Ja smatram da ie ova ordinacija jako dobra.;positive;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;458;3;U ordinaciju dr. T.Marinović - Remetić dolazi jako puno ljudi.;neutral;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;458;4;Na red se čeka evetualno svega nekoliko dana.;positive;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;458;5;U navedenoj der.;positive;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;458;6;ordinaciji obavi se puno više posla nego u bilo kojoj drugoj ordinaciji.;positive;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;458;7;Mislim da je stvar privilegije ići i ovu ordinaciju.;positive;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;458;8;U drugim  der.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;458;9;ordinacijama se čeka i po nekoliko mjeseci da bi se došlo na red.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;458;10;U ovoj ordinaciji se obrađuje puno više pacijenata po danu (mjesecu ili kako hoćete) nego negdje drugo.;positive;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;458;11;Mislim da doktorica i med.sestra znaju raditi svoj posao.;positive;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;458;12;Sa obzirom na navedeno, ljudi bi trebali imati i barem malo razumjevanja ako ih se ponekad i malo krivo pogleda.;neutral;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;458;13;U pravilu, mislim da su doktorica i sesta korektne i ljubazne.;positive;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;458;14;Svejedno, mislim da one ne moraju svaki puta kada dođem, da piju samnom kavu i da se ugodno družimo.;positive;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;458;15;Znam da one imaju jako puno posla i ponekada se i sam glupo osjećam ako ih zadržavam i ako svojim ponašanjem kočim njihov posao.;positive;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;458;16;Nekada u prošlosti, ova ordinacija mi je bila zadnji izbor.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;458;17;Danas mi nije žao što sam tamo krenuo.;positive;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;458;18;Danas mislim sve najbolje o ovoj ordinaciji.;positive;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;458;19;Uvijek ću svojim prijateljima i poznanicima preporučiti da ako trebaju, da odu upravo tamu u tu ordinaciju.;positive;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;458;20;Znam kako je drugdje i kako se druge sestre i doktori ponašaju.;neutral;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;458;21;Što se tiče ovog područja medicine, ja odlazim baš u ovdje navedenu ordinaciju zato jer smatram da je to za mene najbolja opcija.;positive;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;458;22;I znam da nigdje drugo neću bolje proći.;positive;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;459;1;Doktorica je isfrustrirana i iskompleksirana i jasno ce vam to pokazati bespotrebnim deranjem i vrijedanjem.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;459;2;Zapravo, ovisi o tome kako je raspolozena, ukoliko ste pogodili jedan od rijetkih dana kad je doktorica dobro raspolozena bacat ce glupe fore na koje ocekuje od vas da se nasmijete u protivnom ce opet postat agresivna i  bahata.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;459;3;Ukoliko joj se ne svidite odmah na vratima, ocekujte svaki oblik ponizenja nasilnim pristupom i grubim rijecima.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;459;4;Moj dugotrajni proces lijecenja(trebao je biti gotov prije 9 mjeseci) zavrsio je jucer nakon odvratnog doktoricinog ponasanja nakon cega sam cvrsto odlucila da se u tu ordinaciju ne vracam.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;459;5;Mislim da ce vam pruziti istu kvalitetu tretmana bilo gdje a necete imat arogantnu doktoricu koja ce vam prilikom pregleda drzat predavanja o tome kako ste odgojili vasu djecu i nazivat vas glupima.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;459;6;Svaka cast vise nego ljubaznoj i dragoj sestri koja odlicno obavlja svoj posao, iznimne cestitke na strpljenju pored takve doktorice.;positive;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;459;7;Bila sam tamo i kao djete kada me prilikom tretmana tjerala da se derem i vristim da uplasim djecu u cekaoni.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;459;8;Sramota za gospodu s lijecnickom diplomom!;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;460;1;Kao i druge i mene su zabrinuli komentari, ali iskustvo s doktoricom je potpuno suprotno!;positive;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;460;2;Ljubazna i stvarno ekspert!;positive;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;460;3;Sestra je takodjer odlicna i ljubazna.;positive;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;460;4;Brzo se dodje na red!;positive;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;460;5;"Doktorica mozda nije prpošna, ali nikakvu aroganciju niti ""birtijaski"" rjecnik nisam dozivjela, i nasalila se par puta te detaljno objasnila o cemu se radi.";positive;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;460;6;Brzo je identificirala problem nakon sto me poslusala, pregledala i pitala nekoliko pitanja.;positive;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;460;7;Preporucam ju!;positive;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;460;8;Svatko moze imati los dan, ali iskustvo i strucnost joj se ne mogu kritizirati.;neutral;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;461;1;Meni je danas doktorica rekla da ce me izbaciti van, gledajuci me u oci, fino, mirnim tonom kao da pita kolko je sati;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;463;1;Doktorica Marinović je liječnica samo po profesiji, ako se odlučite otići k njoj riješiti dermatološki problem, pretpostavljam da ćete biti zadovoljni.;positive;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;463;2;Upozoravam vas da ćete pritom biti suočeni s ekstremnom količinom arogancije, da ćete morati doslovno vojnički šutjeti i otrpiti (u mom slučaju bolan) tretman, jer ako slučajno pitate kad se očekuje kraj terapije izvikat će se na vas kako se usuđujete pitati za procjene, ONA je tu da misli, a vi ste samo bezvrjedna masa koja uđe i izađe.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;463;3;Mrzi svaki oblik komunikacije, jedino ONA smije govoriti, ni slučajno joj se ne obraćajte.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;463;4;Vrlo glasno će vam uputiti ponižavajući komentar, u toj osobi ljudskosti i uljudnosti nema niti u tragovima.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;463;5;Ukratko, ako želite iz ordinacije izaći s osjećajem boli, jada i poniženja - na raspolaganju vam je ordinacija dr. Marinović!;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;464;1;sve pohvale doktorici Marinović kao i sestri.;positive;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;464;2;Izuzetno ljubazne, stručne srdačne.;positive;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;464;3;Još jednom sve pohvale;positive;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;465;1;Dvoumila sam se trebam li ista napisati o doktorici, ali citajuci brojne negativne komentare, nažalost, moram se sloziti sa svima njima.;negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;465;2;Kod doktorice sam otisla prvi put jer su svi dermatolozi u bolnicama bili zauzeti do 11.mj.;neutral;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;465;3;Dosla sam na red kad sam i narucena, jer svakako nije bilo guzve, 1 pacijent je ostao iza mene.;neutral;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;465;4;"To je i razlog vise mog nezadovoljstva, da doktorica nije mogla odvojiti koju minutu za moja pitanja, ""nego pricamo samo o onom sto je na uputnici"".";negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;465;5;"Kad sam ju htjela upitati za jos nesto, ""rekla je da necemo trositi vrijeme poreznih obveznika"" i  da ""ne zna kako si je to razmažena djevojka zamislila"".";negative;
3;https://najdoktor.com/tajana-marinovic-remetic/d8378;Tajana Marinović-Remetić;465;6;"Pregled koji je bio na uputnici je uradila korektno, ali odnos prema pacijentu jako los, nimalo ljudskosti, u jednom trenutku je moje ponasanje ocijenila kao ""vrhunski bezobrazluk"" ( mislila je da sam slala poruku, a ja sam uzela mobitela da samo zapisem ime jedne doktorice kojoj me uputila).";negative;
